name,price,speed,modules,price_per_gb,color,first_word_latency,cas_latency
G.Skill Trident Z Royal 32 GB,0.0,44600,216,0.0,Silver,8.261,19.0
G.Skill Trident Z Neo 64 GB,0.0,43600,416,0.0,Black / White,7.778,14.0
G.Skill TridentZ RGB 16 GB,0.0,44400,28,0.0,Black,8.182,18.0
G.Skill TridentZ RGB 16 GB,0.0,44266,28,0.0,Black,8.908,19.0
HP V8 RGB 16 GB,0.0,43000,28,0.0,Black / Silver,10.667,16.0
Corsair Vengeance RGB Pro 64 GB,0.0,43000,416,0.0,Black,10.667,16.0
Kingston FURY 32 GB,0.0,43200,216,0.0,Black,10.0,16.0
Kingston FURY 16 GB,0.0,42400,28,0.0,Black,12.5,15.0
Kingston Fury Renegade RGB 128 GB,0.0,43200,432,0.0,Black / Silver,10.0,16.0
Addlink Spider 4 32 GB,0.0,43200,216,0.0,Black,10.0,16.0
TEAMGROUP T-Force Vulcan Z 16 GB,0.0,43000,28,0.0,Red,10.667,16.0
TEAMGROUP T-Force Delta RGB 8 GB,0.0,43000,18,0.0,Black,10.667,16.0
TEAMGROUP T-Force Delta RGB 32 GB,0.0,43600,132,0.0,White,10.0,18.0
TEAMGROUP T-Force Delta RGB 16 GB,0.0,44000,28,0.0,White,9.0,18.0
Kingston FURY Renegade 16 GB,0.0,42666,28,0.0,Black,9.752,13.0
Kingston FURY Renegade 16 GB,0.0,44000,116,0.0,Black,9.5,19.0
Kingston FURY Renegade 16 GB,194.58,44266,28,12.161,Black,8.908,19.0
Corsair Dominator Platinum RGB 64 GB,234.99,43200,416,3.672,Black,10.0,16.0
Lexar Hades OC 16 GB,0.0,43600,28,0.0,Gray / Black,10.0,18.0
V-Color Prism Pro 16 GB,0.0,43600,28,0.0,White,10.0,18.0
TEAMGROUP T-Force Dark Z 16 GB,0.0,43200,28,0.0,Gray,10.0,16.0
TEAMGROUP T-Force Delta TUF Gaming Alliance RGB 64 GB,0.0,43600,232,0.0,Black / Gold,8.889,16.0
ADATA XPG SPECTRIX D50 8 GB,0.0,44133,18,0.0,Black,8.71,18.0
ADATA XPG SPECTRIX D50 16 GB,0.0,43000,28,0.0,White,10.667,16.0
G.Skill Trident Z 32 GB,0.0,56000,216,0.0,Black,13.333,40.0
G.Skill Sniper X 32 GB,0.0,43600,216,0.0,White,10.0,18.0
G.Skill Trident Z RGB 64 GB,253.49,42666,232,3.961,Unknown,14.254,19.0
G.Skill F4-4133C19Q-32GTZSWF 32 GB,670.26,44133,48,20.946,Gray / White,9.194,19.0
G.Skill Aegis 8 GB,0.0,42400,18,0.0,Black,14.167,17.0
TEAMGROUP Elite Plus 32 GB,0.0,55600,216,0.0,Black,14.286,40.0
Silicon Power SP004GBLFU240N02 4 GB,17.64,42400,14,4.41,Unknown,14.167,17.0
Silicon Power SP001GBRDE333O01 1 GB,0.0,333,11,0.0,Unknown,15.015,2.5
ADATA XPG Z1 16 GB,0.0,43200,28,0.0,Black,10.0,16.0
OLOy Blade RGB 32 GB,0.0,55200,216,0.0,Platinum,13.846,36.0
Timetec PINNACLE Konduit RGB 64 GB,151.99,43200,232,2.375,White,10.0,16.0
Timetec PINNACLE Konduit RGB 32 GB,83.55,43200,132,2.611,White,10.0,16.0
Timetec PINNACLE Konduit 64 GB,0.0,43600,232,0.0,Black,10.0,18.0
Crucial Ballistix 8 GB,0.0,42666,18,0.0,Red,12.003,16.0
OLOy Blade RGB 16 GB,0.0,43600,28,0.0,Black / Silver,10.0,18.0
Silicon Power XPOWER Zenith Gaming 32 GB,0.0,56000,216,0.0,Black,13.333,40.0
Silicon Power XPOWER Zenith Gaming 32 GB,0.0,56000,216,0.0,White,13.333,40.0
TEAMGROUP Elite Plus 32 GB,0.0,43200,216,0.0,Black / Gold,13.75,22.0
TEAMGROUP T-Force Delta TUF Gaming Alliance RGB 64 GB,0.0,56000,232,0.0,Black,12.667,38.0
TEAMGROUP T-Force Delta TUF Gaming Alliance RGB 16 GB,0.0,55600,116,0.0,Black,12.857,36.0
ADATA XPG SPECTRIX D41 32 GB,0.0,43200,216,0.0,Black,10.0,16.0
GeIL EVO V RGB 96 GB,0.0,56800,248,0.0,Black,10.588,36.0
GOODRAM IRDM PRO 16 GB,0.0,43600,116,0.0,White,9.444,17.0
ADATA XPG Lancer Blade RGB 16 GB,0.0,56400,116,0.0,White,10.0,32.0
Netac Shadow II 32 GB,0.0,42666,216,0.0,Black,14.254,19.0
TEAMGROUP T-Force Vulcan 16 GB,0.0,56000,116,0.0,Red,10.0,30.0
OLOy OWL RGB 64 GB,0.0,43200,232,0.0,White,10.0,16.0
OLOy Blade 16 GB,0.0,43600,28,0.0,Black,10.0,18.0
YEYIAN Vetra 16 GB,0.0,42666,116,0.0,Black,14.254,19.0
Acer Predator Pallas II 32 GB,0.0,56400,216,0.0,Black,10.0,32.0
V-Color TRA548G56D846Q 192 GB,1399.99,55600,448,7.292,White,16.429,46.0
Kingston FURY Renegade Pro 256 GB,1639.0,56400,832,6.402,Black,10.0,32.0
V-Color TRA516G72S834O 128 GB,1599.99,57200,816,12.5,Black,9.444,34.0
Corsair Vengeance Performance 16 GB,37.99,42400,116,2.374,Black / Yellow,13.333,16.0
Corsair ValueSelect 16 GB,39.99,42133,28,2.499,Black / Yellow,14.065,15.0
G.Skill Trident Z Neo 16 GB,0.0,43600,28,0.0,Black / White,7.778,14.0
Crucial CT32G3ELSDQ4186D 32 GB,58.99,31866,132,1.843,Blue / Silver,11.79,11.0
Corsair Vengeance Performance 16 GB,39.99,42666,116,2.499,Black / Yellow,13.503,18.0
G.Skill Trident Z Royal 32 GB,1449.32,43600,48,45.291,Gold,8.889,16.0
Kingston FURY Impact 16 GB,48.51,42666,28,3.032,Black,11.253,15.0
TEAMGROUP T-Create Classic 64 GB,203.99,55600,232,3.187,Black,16.429,46.0
G.Skill Ripjaws V 64 GB,172.42,42666,416,2.694,Red,11.253,15.0
TEAMGROUP Elite 16 GB,36.99,42666,28,2.312,Black,14.254,19.0
TEAMGROUP Elite 8 GB,19.98,42666,18,2.498,Black,14.254,19.0
G.Skill Ripjaws V 32 GB,0.0,44000,216,0.0,Black,8.5,17.0
Kingston Server Premier 8 GB,35.1,42666,18,4.388,Unknown,14.254,19.0
Kingston Server Premier 8 GB,32.99,43200,18,4.124,Unknown,13.75,22.0
Mushkin Redline 64 GB,214.13,43200,232,3.346,White,8.75,14.0
Kingston FURY Renegade 32 GB,183.98,56800,216,5.749,Silver / White,10.588,36.0
G.Skill Ares 16 GB,0.0,32133,28,0.0,Black / Blue,9.376,10.0
Kingston KVR16R11D4K4/32I 32 GB,0.0,31600,48,0.0,Green,13.75,11.0
G.Skill Ripjaws 8 GB,0.0,42800,18,0.0,Black / Blue,12.857,18.0
G.Skill Ripjaws 8 GB,19.98,42666,18,2.498,Green,14.254,19.0
Kingston Fury Renegade RGB 8 GB,41.0,43600,18,5.125,Black,8.889,16.0
G.Skill Aegis 16 GB,0.0,31333,28,0.0,Unknown,13.503,9.0
Corsair Vengeance 32 GB,349.99,43000,216,10.937,Black,10.667,16.0
G.Skill Trident Z Royal 32 GB,240.9,44266,216,7.528,Black,7.97,17.0
TEAMGROUP T-Force Xtreem ARGB 16 GB,309.77,43200,28,19.361,White,8.75,14.0
Mushkin Redline Lumina 16 GB,52.94,43200,28,3.309,White,10.0,16.0
G.Skill F4-3200C16Q2-128GTZKW 128 GB,799.0,43200,816,6.242,Black / White,10.0,16.0
Crucial CT16G52C42S5 16 GB,57.5,55200,116,3.594,Black,16.154,42.0
TEAMGROUP T-Create Classic 64 GB,184.99,55200,232,2.89,Black,16.154,42.0
TEAMGROUP T-Create Classic 16 GB,44.99,55200,116,2.812,Black,16.154,42.0
Kingston FURY Renegade Pro 128 GB,726.2,56000,432,5.673,Black,10.667,32.0
Crucial Ballistix 2 GB,0.0,2800,21,0.0,Yellow,10.0,4.0
Kingston KVR16LS11/4 4 GB,20.97,31600,14,5.242,Green,13.75,11.0
G.Skill Ripjaws 8 GB,21.33,31600,24,2.666,Unknown,13.75,11.0
Kingston KVR400D2D4R3/4G 4 GB,28.99,2400,14,7.247,Green,15.0,3.0
Crucial CT2K16G4SFD8266 32 GB,83.99,42666,216,2.625,Green / Black,14.254,19.0
G.Skill Trident Z RGB 64 GB,0.0,43600,416,0.0,Black,10.0,18.0
G.Skill Trident Z Royal Elite 16 GB,109.99,43600,28,6.874,Gold,8.889,16.0
G.Skill Trident Z5 RGB 32 GB,132.83,55600,216,4.151,Silver / Black,14.286,40.0
Kingston FURY Renegade 32 GB,0.0,42666,216,0.0,Black,9.752,13.0
Kingston Server Premier 32 GB,119.77,43200,132,3.743,Unknown,13.75,22.0
Kingston FURY Beast 64 GB,179.68,43200,416,2.808,Black,10.0,16.0
G.Skill Trident Z 32 GB,118.99,56000,216,3.718,Black,12.0,36.0
Patriot Viper 4 Blackout 32 GB,0.0,43000,216,0.0,Black,10.667,16.0
Acer Predator Vesta II RGB 32 GB,0.0,56000,216,0.0,Silver,10.0,30.0
Kingston FURY Renegade Pro 64 GB,378.99,56000,416,5.922,Black,10.667,32.0
Corsair CMV8GX3M2A1333C9 8 GB,47.14,31333,24,5.893,Green,13.503,9.0
Corsair CMV8GX3M1A1600C11 8 GB,41.19,31600,18,5.149,Green,13.75,11.0
Kingston KVR18R13D4K4/64 64 GB,0.0,31866,416,0.0,Green,13.934,13.0
Mushkin Essentials 32 GB,363.89,31866,216,11.372,Black / Blue,13.934,13.0
G.Skill Aegis 32 GB,0.0,42400,216,0.0,Black / Red,12.5,15.0
Crucial CT2K8G4DFD824A 16 GB,55.0,42400,28,3.438,Green,14.167,17.0
Crucial CT2K8G4DFS832A 16 GB,61.49,43200,28,3.843,Green / Black,13.75,22.0
Kingston HyperX Predator RGB 16 GB,0.0,43600,28,0.0,Black,9.444,17.0
G.Skill Trident Z Royal Elite 32 GB,219.99,43600,48,6.875,Gold,8.889,16.0
G.Skill Ripjaws V 128 GB,0.0,42666,432,0.0,Black,14.254,19.0
G.Skill TridentZ RGB 32 GB,0.0,44266,216,0.0,Black,8.908,19.0
G.Skill TridentZ RGB 64 GB,670.87,43600,88,10.482,Black,7.778,14.0
Kingston Server Premier 16 GB,58.64,42666,116,3.665,Unknown,14.254,19.0
Kingston Server Premier 64 GB,220.88,42666,164,3.451,Unknown,14.254,19.0
Mushkin Redline 32 GB,118.98,43600,216,3.718,White,10.0,18.0
Silicon Power SP032GBLFU266X22 32 GB,0.0,42666,216,0.0,Unknown,14.254,19.0
Silicon Power SP032GBLVU480F02 32 GB,0.0,54800,132,0.0,Unknown,16.667,40.0
Thermaltake TOUGHRAM XG RGB 16 GB,159.99,44400,28,9.999,Black / Silver,8.636,19.0
Kingston FURY Renegade 16 GB,139.99,56800,116,8.749,Silver / Black,10.588,36.0
TEAMGROUP T-Force DELTAα RGB 32 GB,99.99,55600,216,3.125,Black,14.286,40.0
VisionTek 901343 8 GB,64.99,42933,18,8.124,Black,14.32,21.0
Kingston FURY Renegade Pro 128 GB,782.0,55600,816,6.109,Black,12.857,36.0
Kingston FURY Renegade Pro 256 GB,1699.66,56400,832,6.639,Black,10.0,32.0
Corsair Dominator 4 GB,0.0,21066,22,0.0,Black / Blue,9.381,5.0
Corsair XMS3 6 GB,0.0,31600,32,0.0,Black / White,11.25,9.0
Corsair Dominator 4 GB,0.0,21066,22,0.0,Black / Blue,9.381,5.0
Corsair XMS2 2 GB,44.96,2800,21,22.48,Black / White,12.5,5.0
ADATA Gaming 1 GB,0.0,31600,11,0.0,Black,11.25,9.0
Corsair XMS3 4 GB,0.0,31600,22,0.0,Black / Blue,11.25,9.0
Kingston HyperX Blu 4 GB,0.0,31600,22,0.0,Blue / Silver,11.25,9.0
ADATA AD3U1333B2G9-DRH 4 GB,0.0,31333,22,0.0,Blue / Silver,13.503,9.0
Corsair XMS3 4 GB,0.0,31333,22,0.0,Black / Blue,13.503,9.0
Kingston HyperX 1 GB,0.0,31800,11,0.0,Blue / Silver,10.0,9.0
G.Skill Ripjaws 4 GB,0.0,31333,22,0.0,Black / Red,10.503,7.0
G.Skill Ripjaws X 16 GB,0.0,31333,44,0.0,Black / Blue,10.503,7.0
G.Skill Ripjaws 12 GB,0.0,31333,34,0.0,Black / Red,13.503,9.0
G.Skill Ripjaws 24 GB,0.0,31333,64,0.0,Black / Red,13.503,9.0
G.Skill Ripjaws X 4 GB,0.0,31600,22,0.0,Black / Blue,7.5,6.0
Kingston HyperX 12 GB,0.0,31600,34,0.0,Blue / Silver,11.25,9.0
Mushkin Essentials 2 GB,0.0,31333,12,0.0,Green,13.503,9.0
ADATA Premier 4 GB,0.0,31333,14,0.0,Green,13.503,9.0
ADATA AD3U1333C4G9-2 8 GB,0.0,31333,24,0.0,Green,13.503,9.0
Samsung MV-3T4G3D/US 8 GB,0.0,31600,24,0.0,Black,13.75,11.0
Corsair Vengeance 16 GB,0.0,31866,44,0.0,Black / Red,9.646,9.0
G.Skill Ripjaws Z 64 GB,0.0,31600,88,0.0,Black / Red,12.5,10.0
Corsair Vengeance 32 GB,0.0,31866,48,0.0,Black / Silver,9.646,9.0
Corsair Dominator 16 GB,0.0,31600,44,0.0,Black / Blue,11.25,9.0
Patriot Viper Xtreme Division 4 8 GB,150.0,31866,42,18.75,Black / Silver,9.646,9.0
G.Skill Ares 8 GB,31.34,31600,24,3.917,Black / Orange,11.25,9.0
Corsair XMS 32 GB,0.0,31600,48,0.0,Black / Blue,11.25,9.0
Crucial Ballistix Elite 8 GB,0.0,31866,18,0.0,Black / Silver,9.646,9.0
G.Skill Trident X 16 GB,0.0,32133,28,0.0,Black / Red,8.439,9.0
Corsair Vengeance LP 16 GB,0.0,31866,44,0.0,Black / Blue,9.646,9.0
Corsair Vengeance LP 8 GB,0.0,31600,18,0.0,Black / Blue,12.5,10.0
Crucial Ballistix Tactical 32 GB,0.0,31600,48,0.0,Black / Yellow,10.0,8.0
Kingston Black 4 GB,0.0,31600,14,0.0,Black / Silver,11.25,9.0
Corsair Vengeance Pro 8 GB,0.0,32133,24,0.0,Black / Red,10.314,11.0
PNY XLR8 16 GB,0.0,31600,28,0.0,Unknown,11.25,9.0
Corsair Vengeance Pro 16 GB,0.0,31600,28,0.0,Black / Blue,11.25,9.0
AMD AE34G1609U1 4 GB,40.13,31600,14,10.033,Unknown,11.25,9.0
ADATA XPG V2 16 GB,0.0,32400,28,0.0,Black / Yellow,9.167,11.0
Avexir AVEXIR Core Series 8GB Kit 8 GB,0.0,32800,42,0.0,Black / Blue,8.571,12.0
G.Skill Ripjaws X 4 GB,0.0,31600,14,0.0,Unknown,11.25,9.0
Corsair Vengeance Pro 16 GB,0.0,33000,44,0.0,Black / Red,8.0,12.0
Corsair Dominator Platinum 16 GB,0.0,32666,28,0.0,Black / Silver,8.252,11.0
ADATA XPG V1.0 16 GB,0.0,31866,28,0.0,Red / Silver,10.718,10.0
Crucial CT51264BA160BJ 4 GB,0.0,31600,14,0.0,Black / Green,13.75,11.0
Kingston HyperX Fury 8 GB,0.0,31600,18,0.0,Red / Silver,12.5,10.0
Kingston HyperX Fury 16 GB,0.0,31866,28,0.0,Blue / Silver,10.718,10.0
Kingston HyperX Fury 8 GB,0.0,31866,18,0.0,Red / Silver,10.718,10.0
G.Skill Sniper 4 GB,0.0,31600,14,0.0,Black / Red,11.25,9.0
Corsair XMS3 8 GB,0.0,31333,24,0.0,Black / Silver,13.503,9.0
AMD Radeon R3 Value 8 GB,0.0,31333,24,0.0,Black / Red,13.503,9.0
Corsair Vengeance LPX 16 GB,0.0,42666,44,0.0,Black / Yellow,11.253,15.0
G.Skill Value 32 GB,0.0,42133,48,0.0,Black,14.065,15.0
Kingston HyperX Savage 8 GB,0.0,31600,18,0.0,Black / Red,11.25,9.0
Kingston HyperX Savage 16 GB,0.0,32133,28,0.0,Black / Red,10.314,11.0
Kingston HyperX Savage 16 GB,0.0,32400,28,0.0,Black / Red,9.167,11.0
Transcend JM1333KSN-2G 2 GB,0.0,31333,12,0.0,Black / Green,13.503,9.0
Patriot Extreme Performance 32 GB,172.66,42133,48,5.396,Black / White,14.065,15.0
TEAMGROUP Xtreem 16 GB,0.0,32400,28,0.0,White,8.333,10.0
Corsair Vengeance LPX 32 GB,0.0,42666,48,0.0,Black,11.253,15.0
TEAMGROUP Elite Plus 16 GB,0.0,42400,28,0.0,Black / Gold,13.333,16.0
Corsair Vengeance LPX 16 GB,0.0,43000,44,0.0,Black / Yellow,10.0,15.0
Corsair Dominator Platinum 16 GB,0.0,33100,44,0.0,Black / Silver,7.742,12.0
Crucial Ballistix Elite 32 GB,0.0,42666,48,0.0,Black,12.003,16.0
Crucial CT16G3ERSLQ81067 16 GB,0.0,31066,116,0.0,Green,13.133,7.0
Crucial CT4K8G4RFS4213 32 GB,0.0,42133,48,0.0,Green,14.065,15.0
Kingston KVR1333D3D4R9SK2/16G 16 GB,74.5,31333,28,4.656,Green,13.503,9.0
Kingston KVR16E11/4 4 GB,29.93,31600,14,7.482,Green,13.75,11.0
EVGA Superclocked 16 GB,0.0,31600,28,0.0,Black,11.25,9.0
Toshiba PA5104U-1M4G 4 GB,0.0,31600,14,0.0,Black / Blue,13.75,11.0
Corsair Vengeance LPX 16 GB,0.0,43400,44,0.0,Black / Yellow,9.412,16.0
Corsair Vengeance LPX 128 GB,0.0,42133,816,0.0,Black / Yellow,14.065,15.0
PNY Anarchy 8 GB,0.0,42400,24,0.0,Black / Blue,12.5,15.0
PNY Anarchy 8 GB,0.0,42400,18,0.0,Black / Red,12.5,15.0
G.Skill Ripjaws V 32 GB,0.0,43200,48,0.0,Black,10.0,16.0
Kingston HyperX Fury 16 GB,0.0,31866,28,0.0,Black,11.79,11.0
Corsair Vengeance LPX 8 GB,0.0,43600,24,0.0,Black / Yellow,10.0,18.0
G.Skill Trident Z 8 GB,0.0,44000,24,0.0,Red / Silver,9.5,19.0
TEAMGROUP Vulcan 16 GB,0.0,31600,28,0.0,Black / Gold,11.25,9.0
GeIL Dragon RAM 16 GB,0.0,42800,28,0.0,White / Gold,11.429,16.0
ADATA AX4U3000W8G16-DGZ 16 GB,0.0,43000,28,0.0,Gold,10.667,16.0
G.Skill Ripjaws V 16 GB,0.0,43000,116,0.0,Red,10.0,15.0
G.Skill Ripjaws V 16 GB,0.0,42800,28,0.0,Black,11.429,16.0
Corsair Dominator Platinum 16 GB,0.0,43200,44,0.0,Black / Silver,9.375,15.0
Corsair Vengeance Pro 32 GB,0.0,32133,48,0.0,Black / Silver,10.314,11.0
G.Skill Trident Z 32 GB,0.0,43200,216,0.0,Red / Silver,10.0,16.0
GeIL Dragon RAM 8 GB,0.0,43600,24,0.0,White / Gold,9.444,17.0
Corsair Dominator Platinum 32 GB,0.0,42133,48,0.0,Black / Silver,14.065,15.0
Mushkin Essentials 16 GB,46.99,42133,116,2.937,Black / Green,14.065,15.0
TEAMGROUP Delta 16 GB,0.0,43000,28,0.0,Black / Red,10.667,16.0
Kingston ValueRAM 16 GB,0.0,42133,28,0.0,Black / Green,14.065,15.0
Kingston ValueRAM 8 GB,0.0,42133,18,0.0,Black / Green,14.065,15.0
Corsair Vengeance LED 16 GB,0.0,42666,28,0.0,Black / Red,12.003,16.0
Corsair Vengeance LED 32 GB,0.0,43400,48,0.0,Black / Red,9.412,16.0
Corsair Vengeance LED 32 GB,0.0,43200,216,0.0,Black / White,10.0,16.0
Corsair Vengeance LED 64 GB,0.0,43200,416,0.0,Black / White,10.0,16.0
Corsair Dominator Platinum ROG 16 GB,0.0,43200,44,0.0,Black / Red,10.0,16.0
G.Skill Trident Z 16 GB,0.0,43200,28,0.0,Black / White,8.75,14.0
G.Skill Trident Z 16 GB,0.0,44266,28,0.0,Black / White,8.908,19.0
Patriot Viper Elite 16 GB,0.0,43000,28,0.0,Black / Gray,10.0,15.0
Apacer Commando 16 GB,0.0,42666,28,0.0,Black / Red,12.003,16.0
Corsair Vengeance RGB 16 GB,0.0,43600,28,0.0,Black,10.0,18.0
TEAMGROUP T-Force Delta RGB 16 GB,0.0,42400,116,0.0,Black,12.5,15.0
TEAMGROUP T-Force Delta RGB 16 GB,0.0,42666,28,0.0,White,11.253,15.0
GeIL Super Luce 16 GB,0.0,43200,28,0.0,White,10.0,16.0
G.Skill Trident Z RGB 32 GB,0.0,43200,216,0.0,Black,9.375,15.0
Corsair Vengeance LPX 16 GB,0.0,42666,28,0.0,Black / Yellow,12.003,16.0
Corsair Vengeance LPX 32 GB,0.0,43000,216,0.0,Black / Yellow,10.667,16.0
Corsair Vengeance LPX 32 GB,0.0,43200,216,0.0,Black / Yellow,10.0,16.0
Corsair Vengeance LPX 16 GB,0.0,42400,28,0.0,Black / Yellow,11.667,14.0
Avexir Raiden 16 GB,0.0,43000,44,0.0,Black / Green,10.667,16.0
Corsair Vengeance RGB 16 GB,0.0,43466,28,0.0,Black,9.233,16.0
TEAMGROUP Elite 4 GB,0.0,31600,14,0.0,Green / Black,13.75,11.0
Crucial Ballistix Sport LT 4 GB,0.0,42666,14,0.0,Gray,12.003,16.0
GeIL SUPER LUCE RGB 16 GB,0.0,42666,28,0.0,Black,12.003,16.0
TEAMGROUP T-Force Xtreem 32 GB,0.0,44000,48,0.0,Black / Silver,9.0,18.0
Kingston HyperX Impact 16 GB,0.0,42666,28,0.0,Black,11.253,15.0
Kingston HyperX Predator 16 GB,0.0,43000,116,0.0,Black,10.0,15.0
Patriot Signature Line 8 GB,0.0,42666,24,0.0,Black / White,14.254,19.0
ADATA XPG GAMMIX D10 64 GB,0.0,42666,416,0.0,Black / White,12.003,16.0
Patriot Viper Venom RGB 16 GB,0.0,43000,28,0.0,Black / Silver,10.0,15.0
Corsair Vengeance LPX 64 GB,0.0,43200,416,0.0,Black / Yellow,10.0,16.0
G.Skill Trident Z 32 GB,0.0,43600,48,0.0,Black / White,8.889,16.0
Kingston HyperX Predator RGB 16 GB,0.0,42933,28,0.0,Black,10.228,15.0
ADATA XPG Z1 32 GB,0.0,42400,216,0.0,Red / Black,13.333,16.0
Corsair Dominator Platinum ROG Edition 32 GB,0.0,43200,48,0.0,Black / Red,10.0,16.0
Corsair Vengeance RGB 16 GB,0.0,44600,28,0.0,Black,8.261,19.0
Corsair Vengeance RGB 32 GB,0.0,43000,216,0.0,Black,10.0,15.0
Crucial Ballistix Sport AT 16 GB,0.0,42666,28,0.0,Silver / Black,12.003,16.0
Crucial CT4K8G4DFD824A 32 GB,128.88,42400,48,4.027,Green / Black,14.167,17.0
G.Skill Trident Z RGB 128 GB,0.0,43000,816,0.0,Black,9.333,14.0
Mushkin Silverline 32 GB,99.3,42133,216,3.103,Silver / Green,14.065,15.0
G.Skill Trident Z Royal 16 GB,0.0,43200,28,0.0,Silver,8.75,14.0
G.Skill Trident Z Royal 16 GB,0.0,44600,28,0.0,Silver,7.826,18.0
G.Skill Trident Z Royal 16 GB,0.0,43000,28,0.0,Silver,10.667,16.0
Crucial Ballistix Sport LT 32 GB,0.0,43000,48,0.0,Red / Black,10.0,15.0
Crucial Ballistix Sport LT 8 GB,0.0,43000,18,0.0,Silver / Black,10.667,16.0
Crucial Ballistix Sport LT 16 GB,0.0,43000,28,0.0,White / Silver,10.0,15.0
G.Skill Trident Z Royal 32 GB,228.81,44000,216,7.15,Silver,9.5,19.0
Corsair Dominator Platinum RGB 32 GB,159.99,43200,48,5.0,Black,10.0,16.0
G.Skill Trident Z 16 GB,0.0,43600,28,0.0,Silver / White,8.889,16.0
TEAMGROUP Elite Plus 8 GB,0.0,42400,24,0.0,Red / Black,13.333,16.0
Crucial Ballistix Sport LT 32 GB,0.0,42400,48,0.0,Red / Black,13.333,16.0
GeIL SUPER LUCE RGB SYNC 8 GB,0.0,42400,24,0.0,Black,13.333,16.0
Corsair Vengeance LPX 16 GB,0.0,43200,28,0.0,Gray,9.375,15.0
G.Skill Trident Z Neo 32 GB,0.0,43600,48,0.0,Black / Silver,8.889,16.0
TEAMGROUP T-Force Vulcan Z 8 GB,0.0,42666,18,0.0,Black,13.503,18.0
OLOy WarHawk RGB 16 GB,0.0,43000,28,0.0,Black / White,10.667,16.0
OLOy WarHawk RGB 32 GB,0.0,43000,216,0.0,Red / White,10.667,16.0
GeIL EVO X II AMD 16 GB,0.0,43600,28,0.0,Black,10.0,18.0
GeIL Evo X II RGB SYNC 16 GB,0.0,43000,28,0.0,Black,10.667,16.0
Crucial Ballistix Tactical Tracer RGB 16 GB,0.0,43200,28,0.0,Silver,10.0,16.0
Corsair Vengeance RGB Pro 16 GB,0.0,43000,28,0.0,Black,10.0,15.0
ADATA XPG GAMMIX D30 16 GB,0.0,43000,28,0.0,Silver / Black,10.667,16.0
ADATA XPG GAMMIX D30 32 GB,0.0,43200,216,0.0,Silver / Black,10.0,16.0
Kingston HyperX Fury 64 GB,0.0,43200,416,0.0,Black,10.0,16.0
Corsair Vengeance RGB Pro 64 GB,0.0,42666,232,0.0,Black,12.003,16.0
TEAMGROUP T-Force Dark Za 32 GB,0.0,44000,216,0.0,Black / Silver,9.0,18.0
Thermaltake TOUGHRAM 16 GB,169.99,44000,28,10.624,White / Silver,9.5,19.0
Thermaltake TOUGHRAM RGB 16 GB,0.0,44000,28,0.0,Black / Silver,9.5,19.0
G.Skill Trident Z Neo 64 GB,508.78,43600,88,7.95,Black / Silver,7.778,14.0
Corsair Dominator Platinum RGB 32 GB,186.59,43200,216,5.831,Black,10.0,16.0
ADATA XPG GAMMIX D30 16 GB,0.0,43600,28,0.0,Black / Silver,10.0,18.0
TEAMGROUP T-Force Xtreem ARGB 16 GB,0.0,43200,28,0.0,Black,8.75,14.0
OLOy OWL 16 GB,0.0,43200,28,0.0,Orange,10.0,16.0
OLOy OWL 16 GB,0.0,43600,28,0.0,Orange,10.0,18.0
OLOy WarHawk RGB 64 GB,0.0,43200,232,0.0,White,10.0,16.0
G.Skill Ripjaws V 32 GB,0.0,44000,216,0.0,Black,8.0,16.0
G.Skill Ripjaws V 32 GB,0.0,44266,216,0.0,Black,7.97,17.0
G.Skill Trident Z Royal 128 GB,0.0,44000,432,0.0,Gold,9.0,18.0
Thermaltake TOUGHRAM RC 16 GB,0.0,44000,28,0.0,Black,9.5,19.0
Timetec 75TT32NU2R8-16GK2 32 GB,0.0,43200,216,0.0,Black,10.0,16.0
G.Skill Ripjaws V 256 GB,0.0,43200,832,0.0,Black,8.75,14.0
Kingston HyperX Fury 32 GB,0.0,43000,216,0.0,Black,10.667,16.0
Apacer AU 4 GB,0.0,42133,14,0.0,Black,14.065,15.0
Neo Forza MARS 16 GB,0.0,43200,28,0.0,Gray / Black,10.0,16.0
TEAMGROUP T-Create Classic 16 GB,0.0,42666,28,0.0,Silver,14.254,19.0
G.Skill Trident Z Royal 32 GB,0.0,44000,216,0.0,Black / Black,7.0,14.0
Silicon Power XPOWER Turbine 16 GB,0.0,43000,28,0.0,Blue / Black,10.667,16.0
G.Skill Trident Z5 32 GB,0.0,56000,216,0.0,Silver / Black,12.0,36.0
Acer Predator Apollo RGB 16 GB,0.0,43200,28,0.0,Silver / Black,8.75,14.0
G.Skill Trident Z Royal Elite 32 GB,0.0,44000,216,0.0,Silver,8.0,16.0
G.Skill Trident Z Royal Elite 16 GB,0.0,45066,28,0.0,Silver,7.896,20.0
G.Skill Trident Z5 RGB 32 GB,0.0,55600,216,0.0,Silver / Black,12.857,36.0
G.Skill Trident Z5 32 GB,112.99,55600,216,3.531,Black,12.857,36.0
G.Skill Ripjaws V 64 GB,0.0,42666,232,0.0,Black,14.254,19.0
G.Skill Ripjaws V 16 GB,0.0,45066,28,0.0,Black,7.896,20.0
G.Skill Ripjaws V 16 GB,0.0,44800,28,0.0,Black,7.917,19.0
G.Skill Ripjaws V 128 GB,0.0,43600,816,0.0,Black,7.778,14.0
