name,price,size,color,rpm,airflow,noise_level,pwm
ID-COOLING NO-12015-XT ARGB,12.99,120,Gray / Black,5002000.0,54.6,"13.8,31.2",True
Enermax SquA RGB 3-Pack,28.98,120,Black,3001500.0,"24.53,68.27","12,23",True
ARCTIC F PST CO,16.89,140,Black,2001350.0,74,Unknown,True
Scythe Wonder Snail 120,16.95,120,Black,3002400.0,"7.68,77.23","3,29.3",True
be quiet! Silent Wings 4,24.9,120,White,1600.0,48.7,18.9,True
be quiet! Shadow Wings 2,16.89,120,White / Black,900.0,38.5,15.9,True
Corsair HD120 3-Pack,0.0,120,Black / White,8001725.0,54.4,"18,30",True
Thermaltake SWAFAN 14 3-Pack,134.98,140,Black,5002000.0,"71.3,77.6","34.5,10.5",False
Thermaltake SWAFAN EX12 ARGB 3-Pack,74.98,120,Blue / White,5002000.0,"56.26,57.11","30.6,32.5",True
Thermaltake Riing Plus TT Premium Edition,57.96,200,Black,5001000.0,117.96,29.2,True
Thermalright TL-K12,16.89,120,White,2150.0,69,27,True
be quiet! Silent Wings 4,25.9,140,White,1100.0,51.3,13.6,True
NZXT Air Flow,12.99,120,Clear,1200.0,59.1,26.8,False
Thermaltake TOUGHFAN Turbo,19.98,120,Black,5002500.0,72.69,28.1,True
Thermaltake CT120 EX ARGB Sync 3-Pack,64.98,120,Black,5002000.0,68,28.5,True
Corsair AF120 (2018),0.0,120,Black / White,1400.0,52,26,False
Corsair RS140 MAX 2-Pack,84.98,140,Black,1600.0,"27.5,104",31,True
Razer Kunai Chroma,92.04,120,Black,5002200.0,"17.48,65.5","15,35",True
Kingwin CF-08LB,5.97,80,Black,1700.0,30,25,False
ID-COOLING ZF-12025 Pastel,0.0,120,Green,9002000.0,55.2,"16.3,33.5",True
Fractal Design Prisma AL,43.08,180,White,3001200.0,"43.1,146.8","14.9,37.4",True
be quiet! Pure Wings 3,9.9,120,Black,1600.0,49.9,25.5,False
Iceberg Thermal IceGALE Xtra 3-Pack,29.99,120,Gray,5003000.0,127,"0,44",True
NoiseBlocker NB-ELOOP X ARGB,34.33,120,White,0.0,"0,58.09","0,21.2",True
be quiet! Silent Wings 3,0.0,140,Black,1600.0,77.57,28.1,True
Apevia APEVIA CO312L-PK Cosmos 120mm Pink LED Ultra Silent Case Fan w/ 16 LEDs & Anti-Vibration Rubber Pads (3 Pack) 3-Pack,14.99,120,Unknown,1350.0,"57.67,56.67",24.7,False
Thermaltake Riing,16.54,120,Black / White,10001500.0,40.6,"18.7,24.6",False
NZXT AER RGB 2 2-Pack,0.0,140,Black,5001500.0,"30.39,91.19","22,33",True
ARCTIC F9 PWM,0.0,92,Black,1501800.0,Unknown,Unknown,True
Thermaltake TOUGHFAN,25.42,140,Black,5002000.0,119.1,"25.2,33.2",True
Apevia Twilight 6-Pack,43.99,120,White / Black,1350.0,57.67,24.7,False
Corsair AF140 (2018) 2-Pack,0.0,140,Black / White,1150.0,62,26,False
Scythe Kaze Flex Slim,19.48,120,Black / White,3001800.0,"8.28,50.79","2.7,30",True
Scythe Wonder Snail,16.95,120,White,3002400.0,"7.68,77.23","3,29.3",True
Corsair AF120 Quiet 2-Pack,0.0,120,Black / Blue,1500.0,52.19,25.2,False
Aerocool Shark,8.98,120,White,8001500.0,"32.5,82.6","12.6,26.5",False
Corsair iCUE SP140 RGB Pro,0.0,140,Black,1150.0,62,26,False
Deepcool RF 2-Pack,0.0,140,Black,5001200.0,64.13,"19.8,24",True
ARCTIC BioniX P120 A-RGB 3-Pack,0.0,120,Black,4002300.0,48,30,True
Gelid Solutions Silent 14 PWM,9.0,140,Black,7501500.0,78.5,20,True
Corsair RS120 MAX,34.99,120,Black,2000.0,"16.5,72",29.5,True
Corsair ML120 Pro,0.0,120,White / Black,4002400.0,"12,75","16,37",True
ARCTIC F12 PST 4-Pack,0.0,120,Black,2301350.0,53,22.5,True
ADATA XPG HURRICANE,18.99,120,Black / White,6002000.0,61.5,18.17,True
In Win Neptune AN140 3-Pack,29.62,140,Black / White,9001800.0,"41.67,88.89",24.5,True
Corsair ML140 PRO 2-Pack,0.0,140,Black / White,4001200.0,55.4,20.4,True
Corsair AF120 (2018),0.0,120,Black / White,1400.0,52,26,False
Thermaltake TOUGHFAN EX12 Pro 3-Pack,0.0,120,Black,5002000.0,"64.21,70.8","22.6,29.8",True
Super Flower MEGACOOL 3-Pack,69.99,140,Black / Purple,18002700.0,"110.33,175.03","39.24,50.59",True
Scythe Grand Tornado,19.98,120,Black,4003000.0,"12.23,97.82","9.3,36.63",True
be quiet! Silent Wings 3,25.77,120,Black,2200.0,73.33,28.6,False
PC Cooler HALO FRGB 3-Pack,0.0,120,Black,10002000.0,72,"8,29.1",True
Iceberg Thermal IceGALE Lightning ARGB 3-Pack,29.99,120,Black,2002200.0,76.74,28.9,True
Thermaltake TOUGHFAN,19.98,140,White,5002000.0,119.1,"25.2,33.2",True
ARCTIC F14,0.0,140,White / Black,5501350.0,77.3,Unknown,True
Cougar Vortex,19.98,120,Orange,1200.0,60.4,17.7,False
Fractal Design Prisma AL 3-Pack,0.0,140,Black / White,5001700.0,"31.67,103.85","15.1,34.1",True
Thermaltake TOUGHFAN,19.98,120,White,5002000.0,58.35,22.3,True
NZXT AER RGB 2 2-Pack,0.0,120,Black,5001500.0,"17.48,52.44","22,33",True
upHere B12CM4 3-Pack,0.0,120,Blue,6001800.0,"18.1,50.9","15.9,34.4",True
darkFlash Aurora DR12 PRO 5-Pack,0.0,120,Black,1200.0,20.34,16,False
Thermalright TL-C12015,0.0,120,Gray,1500.0,52,24.1,True
In Win Luna AL120 3-Pack,27.67,120,Black / White,6001800.0,82.96,25,True
Thermalright TL-B9,26.87,92,Gray,2500.0,54,23,True
Thermaltake Pure,14.99,200,Clear,800.0,129.63,28.2,False
Corsair ML140 LED ELITE Blue Premium,13.98,140,White,4001600.0,"15,82.9","10,31.8",True
APNX FP1,0.0,140,White,5001300.0,86.9,"15.9,32.9",True
Thermaltake TOUGHFAN,19.98,120,Black,5002000.0,58.35,22.3,True
ARCTIC F12,0.0,120,White / Black,1300.0,74,Unknown,False
Thermaltake Riing Trio 12 RGB TT Premium Edition 3-Pack,59.99,120,Black,5001500.0,41.13,25.2,True
Deepcool RF,0.0,140,Black,50001200.0,64.13,"19.8,24",True
Alphacool Apex Stealth Metal,29.99,120,White / Black,4003000.0,70.98,40.1,True
Apevia S 3-Pack,17.95,120,Black / Red,1500.0,57.67,24.7,False
Corsair ML140 LED ELITE White Premium,0.0,140,Black,4001600.0,"15,82.9","10,31.8",True
Corsair AF140 (2018) 2-Pack,0.0,140,Black / White,1150.0,62,26,False
Apevia CF12SL-UGN,7.99,120,Green,1700.0,63.85,29.67,False
Phanteks SK140,0.0,140,Black,5001500.0,84.5,36,True
Scythe Kaze Flex,18.62,120,Black,1800.0,79.76,35.8,False
Corsair ML Elite,24.98,120,White,4502000.0,"14.86,58.1","10,30.4",True
Thermaltake Riing Plus TT 5-Pack,0.0,140,Black,5001400.0,63.19,27.2,True
Aerocool Project 7 RGB 12,0.0,120,Unknown,1200.0,45.8,14.5,False
EK Vardar EVO 120ER,0.0,120,Black / White,5002200.0,Unknown,33.5,True
Thermalright TL-C12015W-S,0.0,120,White,1500.0,52,24.1,True
Thermaltake CT140 EX ARGB Sync 3-Pack,0.0,140,Black,5001800.0,90.3,30.7,True
Corsair ML140 Pro,61.5,140,Black / White,4002000.0,"20,97","16,37",True
Fractal Design Aspect 14 RGB 3-Pack,43.33,140,Black,1000.0,41,19.5,False
Corsair ML120 Pro,37.76,120,Black / Blue,4002400.0,"12,75","16,37",True
GAMDIAS AEOLUS M2-1203 LITE 3-Pack,27.99,120,Black,1200.0,46.7,Unknown,False
Cooler Master R4-SPS-20AK-GP,9.99,80,Black,2000.0,24.2,20,False
Antec Prizm 3+2+C 3-Pack,96.99,120,Black,2000.0,45.03,32.6,True
Iceberg Thermal IceGALE ARGB 3-Pack,34.99,120,Teal / White,5002200.0,94,"0,38",True
ARCTIC BioniX P140,0.0,140,White / Gray,2001950.0,77.6,Unknown,True
ARCTIC P PST 3-Pack,0.0,140,Black / Transparent,0.0,68.9,"0,68.9",True
Silverstone Air Slimmer,18.38,92,Black,5002500.0,"5.38,45.73","11.3,32",True
Scythe Kaze Flex RGB,15.99,120,Black / White,3001200.0,"16.6,51.17","4,24.9",True
be quiet! Shadow Wings 2,17.59,140,White / Black,900.0,"49.8,85",14.9,True
Fractal Design Silent R2,0.0,120,White,1200.0,40.6,15,False
Thermaltake Riing Quad 14 RGB Radiator TT Premium Edition 3-Pack,129.99,140,Black,5001400.0,60.17,26.1,True
Fractal Design Aspect 14,0.0,140,Black,1000.0,41,19.5,False
Corsair ML120 PRO,0.0,120,Black / White,4001600.0,47.3,25,True
Cougar VORTEX SPB 3-Pack,0.0,120,Black,6001500.0,43.54,26,True
Iceberg Thermal IceGALE ARGB,13.5,120,Teal / White,5002200.0,94,"0,38",True
ID-COOLING TF-12025-ARGB-TRIO-SNOW 3-Pack,0.0,120,White,5001500.0,68.2,"13.8,30.5",True
NoiseBlocker NB-ELOOP X ARGB,29.95,120,Black,0.0,"0,109.47","0,28.4",True
NZXT FX,11.95,140,Black / White,8002000.0,"54,98.3","21,37",True
Noctua R8 redux-1800,12.95,80,Black / Gray,1800.0,31.37,17.1,False
Corsair AF140,0.0,140,Black,1200.0,66.4,25.5,False
Cooler Master MasterFan MF Prismatic,31.02,120,Black / White,6502000.0,55,"8,27",True
Thermaltake Riing Quad 14 RGB Radiator TT Premium Edition 3-Pack,86.7,140,White,5001400.0,60.17,26.1,True
ARCTIC F14,10.94,140,White / Black,1300.0,77.3,Unknown,False
Corsair AF140 (2018) 2-Pack,0.0,140,Black / White,1150.0,62,26,False
Montech METAL 120 PWM,0.0,120,Black,8001950.0,69,26,True
Iceberg Thermal IceGALE 2-Pack,17.98,140,Gray,5001600.0,96,"0,36",True
be quiet! Silent Wings 4,25.9,140,White,1900.0,78.4,29.3,True
Scythe Grand Tornado,19.98,120,Black,4002000.0,"12.23,63.25","9.3,23.37",True
ID-COOLING AF-125,0.0,120,White,5002000.0,78.25,29.85,True
ARCTIC P8 PST CO,8.17,80,Black,2003000.0,23.4,Unknown,True
be quiet! Silent Wings 3,0.0,120,Black,1450.0,50.5,16.4,False
Iceberg Thermal IceGALE 3-Pack,21.0,120,Black,5001850.0,76,"0,35",True
ADATA Vento,8.99,120,Black,1200.0,45.3,23,False
Cooler Master MasterFan Pro Air Pressure,19.98,140,Black,6501550.0,46.2,"6,20",True
ARCTIC P14 Silent,0.0,140,Black,950.0,29.8,20,False
Thermaltake Pure Duo 2-Pack,40.98,140,Black,5001500.0,Unknown,33.5,True
Iceberg Thermal IceGALE Xtra,10.0,140,Gray / White,5002500.0,169,"0,47",True
Silverstone Shark Force,0.0,140,Black,0.0,"0,120","0,38.3",True
Alphacool Apex Stealth Metal,29.99,120,Gold / Black,4003000.0,70.98,40.1,True
Thermaltake Riing,12.99,120,Black / Green,10001500.0,40.6,"18.7,24.6",False
KOLINK UMBRA VOID,0.0,120,Black,1500.0,41,19.6,True
NZXT Aer F,0.0,120,Black,5001500.0,"21.01,63.02","22,31",True
ID-COOLING TF-12025-ARGB,0.0,120,Black / White,5001500.0,68.2,"13.8,30.5",True
Vetroo ARGB120 3-Pack,0.0,120,Black,1300.0,48.1,Unknown,True
Thermalright TL-C12015,0.0,120,Black,1800.0,59,26.1,True
Cooler Master SickleFlow,12.98,80,Black,0.0,Unknown,Unknown,True
Thermaltake Pure Duo 2-Pack,29.99,120,Black,5001500.0,Unknown,28,True
Corsair ML140 Pro,40.36,140,Black / Blue,4002000.0,"20,97","16,37",True
Scythe Kaze Flex Slim,13.95,92,Black,3002500.0,"4.96,41.3","1.8,23.2",True
Corsair ML140 LED ELITE Blue Premium,27.98,140,Black,4001600.0,"15,82.9","10,31.8",True
ARCTIC P14 PST,12.99,140,White / Translucent White,2001700.0,72.8,22.5,True
Fractal Design Aspect 12,0.0,120,White,1200.0,32,18.3,False
Thermaltake Pure A12,22.53,120,Black,5001500.0,Unknown,Unknown,True
Fractal Design Dynamic GP-14,0.0,140,Black / White,1000.0,68.4,18.89,False
Antec Fusion 120 ARGB White,0.0,120,White,6002000.0,57.93,"17.02,31.24",True
ID-COOLING TF-12025-ARGB REVERSE,0.0,120,Unknown,5001500.0,68.2,"13.8,30.5",True
Rosewill ROCF-13001,0.0,120,Black,1200.0,38.2,22,False
NZXT Aer RGB 3-Pack,0.0,140,Black,5001500.0,"23.9,71.6","22,33",True
Deepcool CF,0.0,120,Black,5001500.0,56.5,"17.8,27",True
Jonsbo ZG 3-Pack,0.0,120,Black,5001500.0,"20.1,60.45","23.8,29.3",True
Fractal Design Prisma AL,28.0,140,White / Black,1000.0,63.33,19.4,False
Iceberg Thermal IceGALE,6.85,80,Teal / White,8002000.0,29,"0,26",True
Aerocool X-Blaster,9.06,80,Translucent Black,4000.0,52.8,45.6,False
Cooler Master SickleFlow,19.98,120,Clear,2000.0,69,19,False
Iceberg Thermal IceGALE Xtra,13.5,120,Black / White,5003000.0,127,"0,44",True
Apevia Cosmos 3-Pack,16.98,120,Unknown,1350.0,"57.67,56.67",24.7,False
Iceberg Thermal IceGALE ARGB,13.5,120,Black / Teal,5002200.0,94,"0,38",True
Deepcool XFAN,0.0,120,Clear,1300.0,44.71,26,False
Cooler Master MasterFan MF120R,0.0,120,Black,6502000.0,59,31,True
Antec Prizm,0.0,120,Black,2000.0,45.03,32.6,True
Thermaltake Riing Plus TT 3-Pack,63.99,120,Black,5001500.0,48.34,24.7,True
Fractal Design Dynamic X2 GP,25.1,120,Black / White,5002000.0,87.6,32.2,True
Cooler Master Silencio FP,14.99,120,Black,2400.0,38,11,True
YEYIAN Typhoon 3-Pack,0.0,120,Black,1200.0,38.5,23,True
Thermaltake TOUGHFAN 14 3-Pack,101.99,140,Black,5002000.0,Unknown,30.7,False
Noctua P14 FLX,0.0,140,Brown,7501200.0,"41.93,64.95","10.1,19.6",False
be quiet! Shadow Wings 2,18.89,140,White / Black,1100.0,"49.8,85",14.7,False
Corsair SP120 High Performance 2-Pack,0.0,120,Black,2350.0,62.74,35,False
MSI MAG MAX F12A-3H 3-Pack,0.0,120,Black,6001500.0,"8,40.1","20,28",True
Thermalright TL-9015,7.69,92,White,2700.0,42.58,22.4,True
Fractal Design Prisma AL 3-Pack,90.47,120,White / Black,5002000.0,"20.68,85.71",Unknown,True
Alphacool Apex Stealth Metal,39.39,120,Black,4003000.0,70.98,40.1,True
Cooler Master JetFlo,29.99,120,Black,12002000.0,95,36,True
Super Flower MEGACOOL,23.99,120,Black / Purple,20003300.0,"90.04,151.87","35.73,48.39",True
MSI MPG EZ120,0.0,120,Black,0.0,"0,73.82","0,28.82",True
ARCTIC P12,10.99,120,Black / Transparent,2001800.0,56.3,22.5,True
Lian Li Bora Lite 3-Pack,0.0,120,Black,9001500.0,48.31,28.2,True
Iceberg Thermal IceGALE Xtra,10.0,140,Black / White,5002500.0,169,"0,47",True
Thermaltake TOUGHFAN 12 Pro,24.99,120,Black,5002000.0,"49.13,70.8","18.3,22.6",True
Fractal Design Silent R2,0.0,80,Black / White,1400.0,19.5,14.3,False
Phanteks F200SP,29.99,200,Black,850.0,110.1,25,False
Corsair AF120 (2018),0.0,120,Black / White,1400.0,52,26,False
ARCTIC F8 PWM PST,0.0,80,Black,3002000.0,31,Unknown,True
Corsair RS140 MAX,39.99,140,Black,1600.0,"27.5,104",31,True
Thermaltake Riing,0.0,120,Black / Orange,10001500.0,40.6,"18.7,24.6",False
Lian Li Bora 3-Pack,0.0,120,Black / White,8002050.0,57.2,Unknown,True
Deepcool CF,0.0,140,Black,5001200.0,64.13,"19.8,24",True
Thermalright TL-E12B EXTREM,0.0,120,Black,1850.0,78,27.7,True
Apevia Lunar Pro 6-Pack,0.0,140,White / Black,1200.0,59.6,29.4,False
Enermax T.B. RGB AD 3-Pack,0.0,120,Black,5001500.0,"13.71,47.53","14,22",True
Phanteks FSK,0.0,140,Black / White,5001500.0,Unknown,Unknown,True
Thermaltake Pure A14,14.99,140,Black,5001500.0,Unknown,32,True
ARCTIC P14,16.54,140,White / Translucent White,2001700.0,72.8,22.5,True
Prolimatech Ultra Sleek Vortex,19.51,120,Black,4001300.0,55.7,"7,17",True
Fractal Design Prisma AL,0.0,180,Black,3001200.0,"43.1,146.8","14.9,37.4",True
In Win Mercury AM120S,16.86,120,Black / White,4002000.0,60.71,"17,29",True
Alphacool Apex Stealth Metal,29.99,120,Silver / Black,4003000.0,70.98,40.1,True
Bitspower Notos 3-Pack,69.98,120,Black / White,8001800.0,Unknown,"25,28",True
Thermaltake SWAFAN 12 3-Pack,71.06,120,Black,5002000.0,"53.02,54.85","30.5,36.5",False
Thermaltake Riing Plus,0.0,200,Black,5001000.0,117.96,29.2,True
Corsair ML140 LED ELITE Red Premium,17.98,140,Black,4001600.0,"15,82.9","10,31.8",True
Thermaltake SWAFAN GT12,29.99,120,Black,5002000.0,"54.71,58.17","26.5,29.8",True
Alphacool Apex Stealth Metal,29.99,120,Black,4002000.0,47,24.6,True
Xilence Performance C,0.0,120,Black / Red,1500.0,57.9,28,True
In Win CROWN AC120 2-Pack,0.0,120,Black / Clear,5001600.0,53.08,"14.7,28.3",True
Vetroo ARGB120,0.0,120,Black,1300.0,48.1,Unknown,True
Silverstone Shark Force,0.0,120,Black,0.0,"0,100","0,41.2",True
ID-COOLING TF-12025-ARGB REVERSE,0.0,120,Unknown,5001500.0,63.2,"13.8,30.5",True
be quiet! Silent Wings 4,22.9,120,Black,1600.0,48.7,18.9,False
In Win Mercury AM120S 3-Pack,36.58,120,Black / White,4002000.0,60.71,"17,29",True
Antec True Quiet,18.98,120,Blue,6001000.0,"21.5,35.79","8.9,19.89",False
Silverstone Shark Force,30.98,140,Black,0.0,"0,120","0,38.3",True
Silverstone Air Penetrator,57.99,180,White,5002000.0,"60,170","17,34",False
Silverstone Air Penetrator,46.17,180,Black,7001200.0,"80,130","18,34",False
ARCTIC F12 PST,10.44,120,Black / White,1350.0,53,Unknown,True
Thermaltake Riing,14.99,140,Black / Red,10001400.0,51.15,"22.1,28.1",False
Alpenföhn Wing Boost 3 ARGB 3-Pack,0.0,120,Black,7002200.0,77.9,36.8,True
Thermaltake TOUGHFAN 12 3-Pack,90.19,120,Black,5002000.0,53.75,21.2,False
Geometric Future Squama 2501 3-Pack,39.9,120,White,2000.0,80.81,34.2,True
Fractal Design Prisma AL 3-Pack,0.0,120,White / Black,5002000.0,"20.68,85.71","14.8,32.7",True
Scythe Kaze Flex Slim,0.0,120,Gray / Black,1800.0,50.79,30,True
EK EK-Vardar EVO 140ER,0.0,140,Black / White,4001600.0,Unknown,Unknown,True
Thermaltake Pure A12,18.98,120,Black,5001500.0,Unknown,Unknown,True
Corsair SP120 2-Pack,0.0,120,Black / White,1650.0,57.24,26.4,False
NZXT AER RGB 2 3-Pack,0.0,120,Black,5001500.0,"17.48,52.44","22,33",True
ID-COOLING XF-120,0.0,120,Unknown,5001500.0,68.2,"13.8,30.5",True
ID-COOLING NO-12015-XT,21.85,120,Black,5002000.0,54.6,"13.8,31.2",True
ARCTIC F8,25.77,80,White / Black,8502000.0,31,Unknown,True
Thermaltake Pure Duo 2-Pack,40.98,140,White,5001500.0,Unknown,33.5,True
GameMax Razor ARGB,0.0,120,Black,1200.0,60,26,False
Iceberg Thermal IceGALE 3-Pack,21.0,120,Gray,5001850.0,76,"0,35",True
Corsair AF140 (2018),18.37,140,Black / White,1150.0,62,26,False
Iceberg Thermal IceGALE Xtra,13.5,120,Gray / White,5003000.0,127,"0,44",True
ID-COOLING TF-12025-ARGB-SNOW,0.0,120,White,5001500.0,68.2,"13.8,30.5",True
Phanteks F140SP,0.0,140,Black / White,1200.0,82.1,19,False
BitFenix Spectre Pro,0.0,140,Black / White,1200.0,86.73,22.8,False
Iceberg Thermal IceGALE ARGB,15.0,140,Black / Teal,5001600.0,96,"0,36",True
Cooler Master Super Fan,0.0,120,Black,1200.0,44.73,19.1,False
NZXT FN V2,0.0,120,Black / White,1200.0,45,21,False
Fractal Design Dynamic X2 GP-14,0.0,140,White / Black,1000.0,68.4,18.9,False
Cooler Master MasterFan Pro Air Flow,0.0,120,Black,6501100.0,48.8,"6,20",True
NZXT Aer F,0.0,140,Black,5001500.0,"34.48,103.43","21,35",True
ARCTIC F14 PWM PST 5-Pack,0.0,140,Black / White,2001350.0,74,Unknown,True
Gelid Solutions Gale Extreme,0.0,120,Black,5006000.0,195,60,True
Antec Storm T3,0.0,140,Black,6001500.0,"44.82,112.72",33.69,True
Noctua B9 redux-1600,13.95,92,Black / Gray,3501600.0,37.85,17.6,False
Thermaltake Pure Plus RGB TT Premium Edition 3-Pack,74.8,120,Black,5001500.0,56.45,25.8,True
Thermaltake Riing Plus TT 3-Pack,93.04,140,Black,5001400.0,63.19,27.2,True
Apevia C 5-Pack,27.95,120,Black / Red,1500.0,57.67,24.7,False
Scythe Kaze Flex II Slim,16.95,120,Black,3001500.0,"8.16,39.44","2.58,23.8",True
ARCTIC P8 5-Pack,0.0,80,Unknown,3000.0,23.4,Unknown,False
Enermax SquA RGB,10.0,120,Black,3001500.0,"24.53,68.27","12,23",True
In Win Sirius Pure ASP120-3PK 3-Pack,0.0,120,White,5001800.0,50,"13,27",True
Fractal Design Silent R3,16.57,50,Black / White,3500.0,6.8,19,False
Aerocool DS,9.99,120,Black / Red,11001500.0,"62.5,81.5","14.8,23.1",False
Fractal Design Venturi,0.0,140,White / Black,8501200.0,"78.5,118.2","18.3,26.5",False
Thermaltake TOUGHFAN,19.98,120,Green,5002000.0,58.35,22.3,True
Cooler Master Blade Master,0.0,120,Black,6002000.0,"21.2,76.8","13,32",True
Apevia CF12SL-TRD,0.0,120,Black,1500.0,50.28,21.1,False
Antec True Quiet,0.0,120,Green,6001000.0,"21.2,35.3","8.9,19.89",False
Akasa Viper,0.0,140,Black / Yellow,6001600.0,110.61,"12.5,26.01",True
Corsair AF120 Quiet,0.0,120,Black / Red,1500.0,52.19,25.2,False
LEPA LP-BOL12P-R,0.0,120,Black,6001600.0,81.45,"8,18",True
Thermaltake Riing 3-Pack,0.0,120,Black,10001500.0,40.6,26.4,True
Fractal Design Silent LL,0.0,120,Black,1200.0,41.8,24.8,False
Corsair AF120 (2018) 3-Pack,0.0,120,Black / White,1400.0,52,26,False
Rosewill RGBF-S12003 5-Pack,0.0,120,Black,8001800.0,41.2,27.8,False
Thermaltake TOUGHFAN 14 Pro,34.98,140,Black,5002000.0,"87.6,119.6","24.5,31.6",True
Evercool EC-8038,0.0,80,Black,5000.0,67.09,43.8,False
ADATA XPG HURRICANE,19.99,140,Black,7001800.0,91,28.1,True
MSI MPG EZ120 3-Pack,0.0,120,Black,0.0,"0,73.82","0,28.82",True
Gelid Solutions Stella 5-Pack,0.0,120,Black,5001600.0,70,35,True
Geometric Future Squama 2505 3-Pack,59.9,120,Black,2000.0,91.3,35.06,True
NoiseBlocker NB-ELOOP X ARGB,37.13,120,White,0.0,"0,77.93","0,28.4",True
Gelid Solutions Silent 6,10.99,60,Black / White,3200.0,16,24,False
Geometric Future Squama 2505 3-Pack,59.9,120,White,2000.0,91.3,35.06,True
Geometric Future Squama 2501 3-Pack,39.9,120,Black,2000.0,80.81,34.2,True
Noctua A9 FLX,18.95,92,Brown,10501600.0,"25.25,38.02","8.4,17.1",False
Apevia C 5-Pack,27.95,120,Black / Green,1500.0,57.67,24.7,False
EK Quantum Impulse D-RGB,32.35,120,Black / White,4001800.0,57.5,24.3,True
Iceberg Thermal IceGALE Xtra 2-Pack,19.98,140,Teal,5002500.0,169,"0,47",True
GAMDIAS AEOLUS P2 3-Pack,99.99,120,Black,10002400.0,74.97,Unknown,True
Silverstone FN,7.99,120,Black,1200.0,58.47,25.15,False
Super Flower MEGACOOL,28.99,140,Black / Purple,18002700.0,"110.33,175.03","39.24,50.59",True
be quiet! Shadow Wings 2,16.89,140,Black,900.0,49.8,14.7,False
Iceberg Thermal IceGALE 2-Pack,17.98,140,Teal,5001600.0,96,"0,36",True
Antec Two Cool,0.0,120,Black,6001200.0,"21.3,42.6","17,23.7",False
Zalman F3,0.0,120,Black,9001800.0,Unknown,"20,34",False
NZXT FN,0.0,200,White,1300.0,166.2,37.25,False
Silverstone FN,0.0,80,Black,2050.0,25.46,23.5,False
Corsair SP120,34.47,120,Black,2350.0,62.74,35,True
Fractal Design Silent R3,0.0,80,Black / White,1600.0,20.2,18.1,False
ID-COOLING XF-12025-ARGB (Single),0.0,120,Black / White,7001500.0,62,"18,26.4",True
ID-COOLING XF-12025-SD-K,0.0,120,Black,8001500.0,68.2,"13.8,30.5",True
ARCTIC F PST 5-Pack,0.0,140,Black,2001350.0,74,Unknown,True
Thermalright TL-B14B EXTREM,0.0,140,Black,2000.0,110.4,31.4,True
ARCTIC BioniX F140,0.0,140,Black / Red,1800.0,104,25.3,False
Fractal Design Aspect 14,39.0,140,White,1000.0,41,19.5,False
Apevia Lunar Pro 4-Pack,35.99,120,White / Black,1350.0,57.67,24.7,False
Thermaltake Pure A14,14.99,140,Black,5001500.0,Unknown,32,True
In Win Sirius Extreme ASE120P 3-Pack,31.98,120,Black,4001500.0,54,"21,25",True
Scythe Kaze Flex Slim RGB,0.0,92,Black,3002500.0,"4.96,41.3","1.8,23.2",True
StarTech FAN9X25TX3L,6.61,92,Black,1600.0,31.84,25,False
RAIJINTEK IRIS 12 RBW ADD-3 3-Pack,44.99,120,White / Black,4001800.0,35.8,28,True
Vantec Stealth,6.15,80,Black,2050.0,27,21,False
Thermaltake Pure,9.99,120,Clear,1000.0,40.99,19.5,False
Phanteks F140SP,22.99,140,Black / White,1200.0,82.1,19,False
Corsair AF120 Quiet,47.29,120,Black,1100.0,39.88,21,False
Apevia C 3-Pack,17.95,120,Black / Green,1500.0,57.67,24.7,False
Iceberg Thermal IceGALE ARGB 2-Pack,29.99,140,Teal / White,5001600.0,96,"0,36",True
SeaSonic MAGFLOW ARGB 3-Pack,0.0,120,Black,2000.0,49.47,30.115,True
Corsair AF120 Performance 2-Pack,0.0,120,Black,1650.0,63.47,30,False
Aerocool Shark,15.98,120,Red,8001500.0,"32.5,82.6","12.6,26.5",False
ARCTIC F12,0.0,120,White / Black,1350.0,53,22.5,True
Fractal Design Dynamic GP-12,0.0,120,Black / White,1200.0,52.3,19.39,False
Deepcool TF 120,0.0,120,Black / White,5001800.0,"58.39,76.52","17.6,31.8",True
NZXT Aer RGB 3-Pack,0.0,120,Black,5001500.0,"20,61.4","22,31",True
Raidmax NV-R120TP,0.0,120,White,5002000.0,"58,64","18,35",True
Antec Prizm 2+C 2-Pack,0.0,140,Black,1700.0,65.03,32,True
Fractal Design Aspect 14 RGB,0.0,140,Black,1000.0,41,19.5,False
ARCTIC F8 PWM PST CO,0.0,80,Black,3002000.0,31,Unknown,True
Alpenföhn JetStream Slim,0.0,120,Black,4001800.0,52.619,24.7,True
ID-COOLING TF-12015,0.0,120,Black,5002200.0,67.58,32.3,True
KOLINK UMBRA X 3-Pack,0.0,120,Black,6001600.0,61,24,True
Silverstone AP,44.99,180,Black,4001500.0,"24.49,140.13","18,37",True
Apevia CF4S-BK,7.49,80,Black,2000.0,25.64,22.05,False
Fractal Design Prisma SL,0.0,120,Black / White,1200.0,50.63,19.5,False
Cooler Master Silencio FP,19.98,120,Black,1400.0,"16.39,44","6.5,14",True
Thermaltake Pure Duo 2-Pack,34.98,120,White,5001500.0,Unknown,28,True
In Win Saturn ASN120 3-Pack,42.43,120,White / Black,5001800.0,Unknown,Unknown,True
Thermaltake Pure A14,14.99,140,Black,5001500.0,Unknown,32,True
