name,price,type,frequency_response,microphone,wireless,enclosure_type,color
Audio-Technica ATH-ANC23BK,0.0,In Ear,2020.0,True,False,Closed,Black / Gray
Audio-Technica ATH-ANC25,0.0,Supra-aural,0.0,False,False,Closed,Black / Gray
Audio-Technica ATH-ANC27,0.0,Circumaural,0.0,False,False,Closed,Black
Audio-Technica ATH-CKF300PL,0.0,In Ear,1823.0,False,False,Closed,Purple
Audio-Technica 42005169863,0.0,Earbud,1623.0,False,False,Closed,Brown / Black
Thermaltake eSPORTS SHOCK Battle Edition,0.0,Circumaural,2020.0,True,False,Closed,Black / Green
Genius Lychas HS G550,0.0,Circumaural,2020.0,True,False,Closed,Black
Genius Mordax HS G600,0.0,Circumaural,2020.0,True,False,Closed,Black / Green
Genius GHP-400S-Blue,0.0,Supra-aural,2020.0,False,False,Closed,White / Blue
Genius GHP-400S-Pink,0.0,Supra-aural,2020.0,False,False,Closed,White / Pink
Audio-Technica ATHM50s/LE,0.0,Circumaural,1528.0,False,False,Closed,White / Black
Audio-Technica ATH-M50S,0.0,Circumaural,1528.0,False,False,Closed,Black / Silver
Altec Lansing 021986802631,14.95,Earbud,2020.0,False,False,Closed,Gray / White
Altec Lansing 021986802662,14.95,Earbud,2020.0,False,False,Closed,Black / Gray
Altec Lansing MZX106W,14.95,In Ear,2020.0,False,False,Closed,White / Black
Altec Lansing MZX2051S,0.0,In Ear,1005.0,True,False,Closed,Black
Altec Lansing MZX436P,0.0,In Ear,0.0,False,False,Closed,Pink
Altec Lansing MZX436R,66.66,In Ear,0.0,False,False,Closed,Pink / Black
Altec Lansing MZX736B,0.0,In Ear,2020.0,True,False,Closed,Blue / Black
Altec Lansing MZX736W,0.0,In Ear,2020.0,True,False,Closed,Blue / Black
Antec 761345740005,0.0,In Ear,0.0,False,False,Closed,Black
Antec 761345740012,0.0,In Ear,0.0,False,False,Closed,White / Pink
Antec 761345740029,0.0,In Ear,0.0,False,False,Closed,Silver
Antec 761345740036,0.0,In Ear,0.0,False,False,Closed,Green
Antec 761345740043,0.0,In Ear,0.0,False,False,Closed,Gray
ARCTIC P402,0.0,Supra-aural,2020.0,True,False,Closed,Black / Silver
ARCTIC P402 BT,0.0,Supra-aural,2020.0,True,True,Closed,Black / Silver
Audio-Technica ATH-A500X,0.0,Circumaural,530.0,False,False,Closed,Black
Audio-Technica ATH-A700X,0.0,Circumaural,535.0,True,False,Closed,Black / Blue
Audio-Technica ATH-AD700,0.0,Circumaural,530.0,False,False,Open,Purple
Audio-Technica ATH-ANC23,0.0,In Ear,2020.0,False,False,Closed,Black / Silver
Audio-Technica ATH-ANC27X,0.0,Circumaural,2020.0,False,False,Closed,Black
Audio-Technica ATH-ANC7B,0.0,Circumaural,1025.0,False,False,Closed,Black
Audio-Technica ATH-ANC9,0.0,Circumaural,1025.0,False,False,Closed,Black
Audio-Technica ATH-CK313IBGR,0.0,In Ear,2023.0,True,False,Closed,Multicolor
Audio-Technica ATH-CK313IBK,0.0,In Ear,2023.0,True,False,Closed,Black
Audio-Technica ATH-CK313IBL,0.0,In Ear,2023.0,True,False,Closed,Black / Blue
Audio-Technica ATH-CK313IRD,0.0,In Ear,2023.0,True,False,Closed,Black / Blue
Audio-Technica ATH-CK313IRD,0.0,In Ear,2023.0,True,False,Closed,Red / Black
Audio-Technica ATH-CK313IWH,0.0,In Ear,2023.0,True,False,Closed,White / Black
Audio-Technica ATH-CK313MBGR,0.0,In Ear,2023.0,True,False,Closed,Black / Green
Audio-Technica ATH-CK313MBGK,0.0,In Ear,2023.0,True,False,Closed,Black
Audio-Technica ATH-CK313MBL,0.0,In Ear,2023.0,True,False,Closed,Black
Audio-Technica ATH-CK313MBPK,14.95,In Ear,2023.0,True,False,Closed,Pink / Black
Audio-Technica ATH-CK313MBRD,0.0,In Ear,2023.0,True,False,Closed,Black / Red
Audio-Technica ATH-CK313MBW,0.0,In Ear,2023.0,True,False,Closed,Brown / Black
Audio-Technica ATH-CK313MRD,0.0,In Ear,2023.0,True,False,Closed,Red / Black
Audio-Technica ATH-CK313MSV,0.0,In Ear,2023.0,True,False,Closed,Silver / Black
Audio-Technica ATH-CK313MWH,0.0,In Ear,2023.0,True,False,Closed,White
Audio-Technica ATH-CK323IBK,0.0,In Ear,2023.0,True,False,Closed,Black
Audio-Technica ATH-CK323IBL,0.0,In Ear,2023.0,True,False,Closed,Black / Blue
Audio-Technica ATH-CK323IRD,0.0,In Ear,2023.0,True,False,Closed,Black / Red
Audio-Technica ATH-CK323ISBK,0.0,In Ear,2023.0,True,False,Closed,Black
Audio-Technica ATH-CK323IWH,0.0,In Ear,2023.0,True,False,Closed,White
Audio-Technica ATH-CKF300GD,0.0,In Ear,1823.0,False,False,Closed,Yellow
Audio-Technica ATH-CKF300LGR,0.0,In Ear,1823.0,False,False,Closed,Yellow
Audio-Technica ATH-CKF300MGR,0.0,In Ear,1823.0,False,False,Closed,White
Audio-Technica ATH-CKF300PL,0.0,In Ear,1823.0,False,False,Closed,Purple
Audio-Technica ATH-CKF300WH,0.0,In Ear,1823.0,False,False,Closed,White
Audio-Technica ATH-CKF500LPK,0.0,In Ear,1623.0,False,False,Closed,Pink
Audio-Technica ATH-CKF500WH,0.0,In Ear,1623.0,False,False,Closed,White
Audio-Technica ATH-CKL202iSPK,13.99,In Ear,2023.0,True,False,Closed,Pink
Audio-Technica ATH-CKL202iSRD,0.0,In Ear,2023.0,True,False,Closed,Red
Audio-Technica ATH-CKL202iSWH,0.0,In Ear,2023.0,True,False,Closed,White
Audio-Technica ATH-CKM500ISBK,0.0,In Ear,525.0,True,False,Closed,Black
Audio-Technica ATH-CKM500ISRD,0.0,In Ear,525.0,True,False,Closed,Black / Red
Audio-Technica ATH-CKM500ISWH,0.0,In Ear,525.0,True,False,Closed,White
Audio-Technica ATH-CKP200BK,0.0,Earbud,2023.0,False,False,Closed,Black
Audio-Technica ATH-CKP200RD,36.01,Earbud,2023.0,False,False,Closed,Black / Red
Audio-Technica ATH-CKP200WH,0.0,Earbud,2023.0,False,False,Closed,White
Audio-Technica ATH-CKP500BK,0.0,In Ear,2023.0,False,False,Closed,Black
Audio-Technica ATH-CKP500BL,0.0,In Ear,2023.0,False,False,Closed,Black / Blue
Audio-Technica ATH-CKP500RD,0.0,In Ear,2023.0,False,False,Closed,Black / Red
Audio-Technica ATH-CKP500WH,0.0,In Ear,2023.0,False,False,Closed,White
Audio-Technica ATH-CKS1000,0.0,In Ear,526.0,True,False,Closed,Black
Audio-Technica ATH-CKS55BK,0.0,In Ear,524.0,True,False,Closed,Black
Audio-Technica ATH-CKS55iBK,0.0,In Ear,524.0,True,False,Closed,Black
Audio-Technica ATH-CKS77BK,0.0,In Ear,525.0,True,False,Closed,Black
Audio-Technica ATH-CKS99,0.0,In Ear,525.0,True,False,Closed,Black
Audio-Technica ATH-CKS99I,0.0,In Ear,525.0,True,False,Closed,Black
Audio-Technica ATH-CLR100BK,0.0,In Ear,2025.0,False,False,Closed,Black
Audio-Technica ATH-CLR100BL,0.0,In Ear,2025.0,False,False,Closed,Blue
Audio-Technica ATH-CLR100LG,0.0,In Ear,2025.0,False,False,Closed,Green
Audio-Technica ATH-CLR100OR,0.0,In Ear,2025.0,False,False,Closed,Orange
Audio-Technica ATH-CLR100PK,0.0,In Ear,2025.0,False,False,Closed,Pink
Audio-Technica ATH-CLR100PL,0.0,In Ear,2025.0,False,False,Closed,Purple
Audio-Technica ATH-CLR100RD,0.0,In Ear,2025.0,False,False,Closed,Red
Audio-Technica ATH-CLR100WH,0.0,In Ear,2025.0,False,False,Closed,White
Audio-Technica ATH-COR150BK,0.0,In Ear,2025.0,False,False,Closed,Black
Audio-Technica ATH-COR150BL,0.0,In Ear,2025.0,False,False,Closed,Blue
Audio-Technica ATH-COR150LG,0.0,In Ear,2025.0,False,False,Closed,Green
Audio-Technica ATH-COR150OR,0.0,In Ear,2025.0,False,False,Closed,Orange
Audio-Technica ATH-COR150PK,0.0,In Ear,2025.0,False,False,Closed,Pink
Audio-Technica ATH-COR150PL,0.0,In Ear,2025.0,False,False,Closed,Purple
Audio-Technica ATH-COR150RD,0.0,In Ear,2025.0,False,False,Closed,Red
Audio-Technica ATH-COR150WH,0.0,In Ear,2025.0,False,False,Closed,White
Audio-Technica ATH-CP700BK,0.0,In Ear,2022.0,True,False,Closed,Black
Audio-Technica ATH-M35,0.0,Circumaural,2020.0,False,False,Closed,Black
Audio-Technica ATH-M40fs,0.0,Circumaural,528.0,False,False,Closed,Multicolor
Audio-Technica ATH-PRO500MK2RD,0.0,Circumaural,1030.0,False,False,Closed,Black
Audio-Technica ATH-T300,0.0,Circumaural,1822.0,False,False,Closed,Black
Audio-Technica ATH-WS55BK,87.84,Circumaural,1024.0,False,False,Closed,Black
Audio-Technica ATH-WS55BRD,0.0,Circumaural,1024.0,False,False,Closed,Black / Red
Audio-Technica ATH-WS55IBK,0.0,Circumaural,1024.0,False,False,Closed,Black
Audio-Technica ATH-WS77,0.0,Circumaural,1025.0,False,False,Closed,Black
Audio-Technica ATHCKF500BK,0.0,In Ear,1623.0,False,False,Closed,Black
Audio-Technica ATHHCLR100PK,0.0,In Ear,2025.0,False,False,Closed,Pink
Audio-Technica ATHM50RD,0.0,Circumaural,1030.0,False,False,Closed,Black / Red
Audio-Technica ATHM50S,0.0,Circumaural,1528.0,False,False,Closed,Black
Audio-Technica ATH-M50WH,0.0,Circumaural,1528.0,False,False,Closed,White
Audio-Technica ATR5200,0.0,Supra-aural,3020.0,True,False,Open,Black
Audio-Technica PRO-ATH-M2X,0.0,Supra-aural,2020.0,False,False,Semi-open,Black
Denon AH-C400,0.0,Earbud,420.0,False,False,Closed,Black / Silver
Denon AH-C100BU,0.0,In Ear,524.0,False,False,Closed,Black / Blue
Denon AH-D320BU,0.0,Supra-aural,637.0,False,False,Closed,Black / Blue
Denon AH-D320BU,0.0,Supra-aural,637.0,False,False,Closed,Black / Red
Denon AH-D 340,0.0,Supra-aural,737.0,False,False,Closed,Black / Silver
Denon AH-D400,0.0,Circumaural,537.0,False,False,Closed,Black / Blue
Denon AH-D600,0.0,Circumaural,545.0,False,False,Closed,Black / Silver
Denon AH-D7100,0.0,Circumaural,545.0,False,False,Closed,Multicolor
Denon AH-NCW500BK,0.0,Supra-aural,537.0,False,False,Closed,Black
Denon AH-NCW500SR,0.0,Supra-aural,537.0,False,False,Closed,Silver / Beige
Denon AH-W150PK,0.0,Earbud,525.0,False,True,Closed,Pink
Denon AH-W200,0.0,In Ear,525.0,False,True,Closed,Black / Silver
Denon AHC260R,0.0,In Ear,2023.0,False,False,Closed,Black / Silver
Denon AHD310R,0.0,Circumaural,0.0,False,False,Closed,Black
Denon AHD510R,0.0,Circumaural,0.0,False,False,Closed,Black
Denon AH-W150BU,0.0,In Ear,525.0,False,True,Closed,Blue / Silver
Denon DEN-HP1000,0.0,Circumaural,533.0,False,False,Closed,Black / Silver
Sennheiser 505665,0.0,Circumaural,1522.0,False,False,Closed,Black
Sennheiser HD 25-1 II,0.0,Supra-aural,1622.0,False,False,Closed,Black
Sennheiser MX 365,0.0,Earbud,2020.0,False,False,Closed,Black / Blue
Sennheiser AMPERIOR-BL,0.0,Supra-aural,1622.0,False,False,Closed,Black / Blue
Sennheiser AMPERIOR-BL,0.0,Supra-aural,1622.0,False,False,Closed,Black / Silver
Sennheiser HD419,0.0,Circumaural,2020.0,False,False,Closed,Black
Sennheiser PX100 II,0.0,Supra-aural,1527.0,False,False,Open,Black
Sennheiser CX 215,0.0,In Ear,2020.0,False,False,Closed,Brown / Black
Sennheiser CX 215,0.0,In Ear,2020.0,False,False,Closed,Black / Green
Sennheiser CX 215,0.0,In Ear,2020.0,False,False,Closed,Black / Orange
Sennheiser CX 275s,0.0,In Ear,1723.0,True,False,Closed,Black
Sennheiser CX 300-II,0.0,In Ear,1921.0,False,False,Closed,Black
Sennheiser CX-215-RED,0.0,In Ear,2220.0,False,False,Closed,Black / Blue
Sennheiser CX150,0.0,Earbud,2020.0,False,False,Closed,Black
Sennheiser CX280,0.0,In Ear,1920.5,False,False,Closed,Black / Silver
Sennheiser CX55,0.0,In Ear,1721.0,False,False,Closed,Black / Silver
Sennheiser CX985,0.0,In Ear,1624.0,False,False,Closed,Black / Silver
Sennheiser DW10-US,0.0,Supra-aural,0.0,True,False,Closed,Black / Silver
Sennheiser DW30-HS,0.0,Supra-aural,0.0,False,False,Closed,Black
Sennheiser HD 202 II,0.0,Circumaural,1818.0,False,False,Closed,Black
Sennheiser HD 219s,99.0,Supra-aural,1921.0,True,False,Closed,Black
Sennheiser HD 229 (White),0.0,Supra-aural,1822.0,False,False,Closed,Orange / White
Sennheiser HD 239,0.0,Supra-aural,1623.0,False,False,Closed,Black / Red
Sennheiser HD 419,0.0,Circumaural,2020.0,False,False,Closed,Black
Sennheiser HD 428 SC,0.0,Circumaural,1822.0,False,False,Closed,Black
Sennheiser HD 429,0.0,Circumaural,1822.0,False,False,Closed,Black
Sennheiser HD 429s,0.0,Circumaural,1822.0,True,False,Closed,Black
Sennheiser HD 201,0.0,Circumaural,2118.0,False,False,Closed,Black / Silver
Sennheiser HD201S,0.0,Circumaural,2118.0,False,False,Closed,Black / Silver
Sennheiser HD205-II,0.0,Circumaural,1420.0,False,False,Closed,Black / Silver
Sennheiser HD 218,0.0,Supra-aural,1921.0,False,False,Closed,Black / Silver
Sennheiser HD25-1 II,0.0,Supra-aural,1622.0,False,False,Closed,Black
Sennheiser HMD280-PRO,0.0,Circumaural,825.0,True,False,Closed,Black
Sennheiser MM 400-X,0.0,Supra-aural,1522.0,True,True,Closed,Black / Blue
Sennheiser MM 450-X,0.0,Supra-aural,1522.0,True,True,Closed,Black / Blue
Sennheiser MM 500-X,0.0,Circumaural,1522.0,True,True,Closed,Black / Blue
Sennheiser MM 550,0.0,Circumaural,1522.0,True,True,Closed,Black / Blue
Sennheiser MM 550-X,0.0,Circumaural,1522.0,True,True,Closed,Black / Blue
Sennheiser MM30i,0.0,In Ear,1720.0,True,False,Closed,Black / Silver
Sennheiser MM70I,0.0,Earbud,1822.0,True,False,Closed,Black / Silver
Sennheiser MM70S,0.0,In Ear,1822.0,True,False,Closed,Black / Silver
Sennheiser Momentum Black,0.0,Circumaural,1622.0,False,False,Closed,Black
Sennheiser Momentum Brown,0.0,Circumaural,1622.0,False,False,Closed,Black
Sennheiser Momentum Green,0.0,Circumaural,1622.0,False,False,Closed,Black
Sennheiser Momentum Ivory,0.0,Circumaural,1622.0,False,False,Closed,Black
Sennheiser Momentum Pink,0.0,Circumaural,1622.0,False,False,Closed,Black
Sennheiser MX 365 Blue,0.0,Earbud,2020.0,False,False,Closed,Blue / Silver
Sennheiser MX 365 Bronze,0.0,Earbud,2020.0,False,False,Closed,Brown
Sennheiser MX 365 Red,0.0,Earbud,2020.0,False,False,Closed,Red / Black
Sennheiser MX 365 White,0.0,Earbud,2020.0,False,False,Closed,White
Sennheiser MX 680i,0.0,Earbud,1820.0,False,False,Closed,Black / Yellow
Sennheiser MX 365 Brown,0.0,Earbud,2020.0,False,False,Closed,Brown
Sennheiser MX 365 Orange,0.0,Earbud,2020.0,False,False,Closed,Orange
Sennheiser MX680,0.0,Earbud,1820.0,False,False,Closed,Black / Yellow
Sennheiser MX685,0.0,Earbud,1820.0,False,False,Closed,Black / Silver
Sennheiser OCX685I,0.0,In Ear,1820.0,False,False,Closed,Black / Blue
Sennheiser OCX685IW,0.0,In Ear,1820.0,False,False,Closed,White
Sennheiser OCX880,0.0,In Ear,1921.0,False,False,Closed,Black
Sennheiser OMX 680i,0.0,Earbud,1820.0,False,False,Closed,Black / Yellow
Sennheiser OMX180,0.0,Earbud,1820.0,False,False,Closed,Black / Silver
Sennheiser PC 31-II,0.0,Supra-aural,4018.0,True,False,Closed,Black
Sennheiser PMX680,0.0,Earbud,1820.0,False,False,Closed,Black / Yellow
Sennheiser PMX685I,0.0,In Ear,1820.0,False,False,Closed,Black / Blue
Sennheiser PX 100-IIi,0.0,Supra-aural,1527.0,True,False,Closed,Black
Sennheiser PX 200 II,0.0,Supra-aural,1021.0,False,False,Closed,Black / Silver
Sennheiser PX100-II,0.0,Supra-aural,1527.0,False,False,Closed,Black / Silver
Sennheiser PX200-III,0.0,Supra-aural,1021.0,False,False,Closed,Black / Silver
Sennheiser PX685I,0.0,In Ear,1820.0,False,False,Closed,Black / Blue
Sennheiser PX685IW,0.0,In Ear,1820.0,False,False,Closed,Black / Blue
Sennheiser PXC 310,0.0,Supra-aural,1522.0,False,False,Closed,Black / Red
Sennheiser RS 160,0.0,Circumaural,1821.0,False,True,Closed,Black
Sennheiser RS 180,0.0,Circumaural,1821.0,False,False,Open,Black / Silver
Sennheiser RS110,0.0,Supra-aural,2219.5,False,False,Open,Black / Silver
Sennheiser SH350IP,0.0,Supra-aural,1506.8,True,False,Closed,Black / Silver
Sennheiser U 320,0.0,Circumaural,7015.0,True,False,Closed,Black / Blue
Skullcandy S2FFCM-065,0.0,In Ear,2020.0,True,False,Closed,Black / Red
Skullcandy S2FFDM-042,0.0,In Ear,2020.0,True,False,Closed,Black / Orange
Skullcandy S2FFDM-083,0.0,In Ear,2020.0,True,False,Closed,Black / Yellow
Skullcandy S2FFDM-145,0.0,In Ear,2020.0,True,False,Closed,Black / Gold
Skullcandy S2FFFA-003,0.0,In Ear,2020.0,True,False,Closed,Black / Silver
Skullcandy S2FFFA-075,0.0,In Ear,2020.0,True,False,Closed,Black / White
Skullcandy S2FFFM-034,0.0,In Ear,2020.0,True,False,Closed,Black / Red
Skullcandy S2FFFM-059,0.0,In Ear,2020.0,True,False,Closed,Black / Red
Skullcandy S2FFFM-074,0.0,In Ear,2020.0,True,False,Closed,Black / Silver
Skullcandy S2FFFM-075,0.0,In Ear,2020.0,True,False,Closed,Black / Silver
Skullcandy S2FFFM-256,0.0,In Ear,2020.0,True,False,Closed,Black / Silver
Skullcandy S2FFFM-259,0.0,In Ear,2020.0,True,False,Closed,Black / Blue
Skullcandy S2FFFM-289,0.0,In Ear,2020.0,True,False,Closed,Blue / White
Skullcandy S2FFFM-319,0.0,In Ear,2020.0,True,False,Closed,Black / Green
Skullcandy S2FXDM-008,0.0,In Ear,2020.0,True,False,Closed,Black / Silver
Skullcandy S2FXDM-075,0.0,In Ear,2020.0,True,False,Closed,Black / Silver
Skullcandy S2FXDM-161,0.0,In Ear,2020.0,True,False,Closed,Black / Red
Skullcandy S2FXFM-312,0.0,In Ear,2020.0,True,False,Closed,Black / Blue
Skullcandy S2HMCY-003,0.0,In Ear,522.0,True,False,Closed,Black
Skullcandy S2HMCY-016-1,0.0,In Ear,522.0,True,False,Closed,Black
Skullcandy S2IKDY-010,0.0,In Ear,522.0,True,False,Closed,Black / Red
Skullcandy S2IKDZ-058,0.0,In Ear,522.0,True,False,Closed,Multicolor
Skullcandy S2IKFY-074,0.0,In Ear,522.0,True,False,Closed,Black / White
Skullcandy S2INCZ-036,0.0,In Ear,2020.0,False,False,Closed,Pink / Black
Skullcandy S2INCZ-040,0.0,In Ear,2020.0,False,False,Closed,Pink / Black
Skullcandy S2INCZ-045,0.0,In Ear,2020.0,False,False,Closed,Pink / Black
Skullcandy S2INCZ-049,0.0,In Ear,2020.0,False,False,Closed,Pink / Black
Skullcandy S2INCZ-058,0.0,In Ear,2020.0,False,False,Closed,Pink / Black
Skullcandy S2INDY-045,0.0,In Ear,0.0,True,False,Closed,Black / Silver
Skullcandy S2INDY-134,0.0,In Ear,0.0,True,False,Closed,Black / Pink
Sony MW600,0.0,Earbud,0.0,True,True,Closed,Black / White
Sony MW600,0.0,Earbud,0.0,True,True,Closed,Black / White
Sony 162219,0.0,Circumaural,0.0,False,False,Closed,Black
Sony 163120478651,0.0,Supra-aural,0.0,False,False,Closed,Black
Sony 777786204211,0.0,Supra-aural,0.0,False,False,Closed,Black
Sony ASONMDRNC100K1,0.0,Earbud,0.0,False,False,Closed,Black
Sony DR-ZX701IP,99.95,Circumaural,0.0,False,False,Closed,Black
Sony DRNC201IP,0.0,Supra-aural,823.0,False,False,Closed,Black
Sony MDR-110LP,0.0,Supra-aural,1820.0,False,False,Closed,Black
Sony MDR-222KD/BLK,0.0,Supra-aural,1420.0,False,False,Closed,Black
Sony MDR-AS200 BK,0.0,Earbud,1722.0,False,False,Closed,Black
Sony MDR-AS20J,0.0,Earbud,1822.0,False,False,Closed,Black
Sony MDR-E828LP/SLV,0.0,Earbud,1222.0,False,False,Closed,Black / Silver
Sony MDR-EX10LP/DPK,0.0,In Ear,822.0,False,False,Closed,Pink
Sony MDR-IF245RK,0.0,Supra-aural,1024.0,False,False,Closed,Black
Sony MDR-J10/BLUE,0.0,Earbud,2020.0,False,False,Closed,Blue
Sony MDR-J10/BLUE,0.0,Earbud,2020.0,False,False,Closed,Green
Sony MDR-MA300,0.0,Supra-aural,1024.0,False,False,Open,Black
Sony MDR-NC22/BLK,0.0,Earbud,822.0,False,False,Closed,Black / Silver
Sony MDR-NC7/BLK,0.0,Supra-aural,3020.0,False,False,Open,Black / Silver
Sony MDR-Q68LW,0.0,Supra-aural,1624.0,False,False,Closed,Black
Sony MDR-RF810RK,0.0,Circumaural,2020.0,False,True,Closed,Black
Sony MDR-V250V,0.0,Supra-aural,1822.0,False,False,Closed,Black
Sony MDR-W08L,0.0,Earbud,2020.0,False,False,Closed,Black
Sony MDR-X05/BR,0.0,Supra-aural,424.0,False,False,Closed,Red / Black
Sony MDR-X05/RB,0.0,Supra-aural,424.0,False,False,Closed,Black / Red
Sony MDR-X05/WS,0.0,Supra-aural,424.0,False,False,Closed,White
Sony MDR-X10/RED,0.0,Supra-aural,329.0,False,False,Closed,White / Red
Sony MDR-XD100,0.0,Circumaural,1222.0,False,False,Closed,Black / Silver
Sony MDR-XD200,0.0,Supra-aural,1022.0,False,False,Closed,Black / Silver
Sony MDR-ZX300/BLK,0.0,Supra-aural,1024.0,False,False,Closed,Black
Sony MDR-ZX500,0.0,Circumaural,825.0,False,False,Closed,Black
Sony MDR-ZX700,0.0,Supra-aural,540.0,False,False,Closed,Black
Sony MDR222KD/PIN,0.0,Supra-aural,1420.0,False,False,Closed,Pink / Black
Sony MDR-570LP/BLK,0.0,Supra-aural,1222.0,False,False,Closed,Black
Sony MDRAS200/ORG,0.0,Earbud,1722.0,False,False,Closed,Black / Orange
Sony MDRAS200B,0.0,Earbud,1722.0,False,False,Closed,Black
Sony MDRAS200BL,0.0,Earbud,1722.0,False,False,Closed,Black / Blue
Sony MDRAS200G,0.0,Earbud,1722.0,False,False,Closed,Black / Green
Sony MDRAS200O,0.0,Earbud,1722.0,False,False,Closed,Black / Orange
Sony MDRAS200PK,0.0,Earbud,1722.0,False,False,Closed,Pink / Black
Sony MDRAS200W,0.0,Earbud,1722.0,False,False,Closed,White
Sony MDRAS20J/WHI,0.0,Earbud,0.0,False,False,Closed,White
Sony MDRAS30G,0.0,Supra-aural,1423.0,False,False,Closed,Black / Silver
Sony MDRAS35W,0.0,In Ear,1822.0,False,False,Closed,Black / Silver
Sony MDRDS6500,0.0,Circumaural,1222.0,False,True,Closed,Black / Silver
Sony MDR-ED12LP/RED,0.0,In Ear,822.0,False,False,Closed,Black / Red
Sony MDREX37B/BLU,0.0,Earbud,623.0,False,False,Closed,Black / Blue
Sony MDREX37B/RED,0.0,Earbud,623.0,False,False,Closed,Black / Blue
Sony MDR-G45LP,0.0,Supra-aural,1620.0,False,False,Closed,Black
Sony MDRJ10/WHITE,0.0,Earbud,2020.0,False,False,Closed,White
Sony MDR-J10/BLACK,0.0,Earbud,2020.0,False,False,Closed,Black
Sony MDRMA100,0.0,Supra-aural,1222.0,False,False,Closed,Black
Sony MDRMA900,0.0,Circumaural,540.0,False,False,Open,Black
Sony MDRNC200D,0.0,Supra-aural,823.0,False,False,Closed,Black
Sony MDRNC40,0.0,Supra-aural,1422.0,False,False,Closed,Black
Sony MDRNC500D,0.0,Circumaural,524.0,False,False,Closed,Black
Sony MDRNC8/BLK,0.0,Supra-aural,3020.0,False,False,Closed,Black
Sony MDRNC8WHI,0.0,Supra-aural,3020.0,False,False,Closed,White
Sony MDRV55BR,0.0,Circumaural,525.0,False,False,Closed,Black / Red
Sony MDRX05BS,0.0,Supra-aural,424.0,False,False,Closed,Black / Silver
Sony MDRX05RS,0.0,Supra-aural,424.0,False,False,Closed,Red / Silver
Sony MDRX10BLK,0.0,Supra-aural,329.0,False,False,Closed,Black / Silver
